งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
21 ส.ค. 2558,28.5562,28.6516,29.2544
24 ส.ค. 2558,29.1209,29.2077,29.8162
25 ส.ค. 2558,29.3733,29.4573,30.0617
26 ส.ค. 2558,29.515,29.5978,30.2224
27 ส.ค. 2558,29.311,29.3969,30.0072
28 ส.ค. 2558,29.1745,29.2573,29.8754
31 ส.ค. 2558,29.2159,29.3041,29.908
01 ก.ย. 2558,29.2081,29.2927,29.8997
02 ก.ย. 2558,29.3672,29.456,30.0499
03 ก.ย. 2558,29.3387,29.4197,30.0171
04 ก.ย. 2558,29.5679,29.6508,30.251
07 ก.ย. 2558,29.7972,29.8768,30.473
08 ก.ย. 2558,29.9345,30.0141,30.6219
09 ก.ย. 2558,29.5302,29.609,30.2205
10 ก.ย. 2558,29.6873,29.7705,30.3545
11 ก.ย. 2558,29.4466,29.5312,30.1491
14 ก.ย. 2558,29.5077,29.5881,30.2123
15 ก.ย. 2558,29.5612,29.6386,30.2666
16 ก.ย. 2558,29.5071,29.5948,30.2234
17 ก.ย. 2558,29.3145,29.4004,30.0145
18 ก.ย. 2558,29.4303,29.5144,30.1276
21 ก.ย. 2558,29.4383,29.5209,30.1073
22 ก.ย. 2558,29.4598,29.5386,30.1548
23 ก.ย. 2558,29.7168,29.8,30.4247
24 ก.ย. 2558,29.7945,29.8804,30.4867
25 ก.ย. 2558,29.7471,29.829,30.4495
28 ก.ย. 2558,29.7091,29.7899,30.4145
29 ก.ย. 2558,30.0902,30.1732,30.8013
30 ก.ย. 2558,29.9555,30.0351,30.6478
01 ต.ค. 2558,29.9105,29.9912,30.599
02 ต.ค. 2558,30.0773,30.1593,30.7838
05 ต.ค. 2558,29.9971,30.0706,30.7069
06 ต.ค. 2558,29.7803,29.8595,30.4933
07 ต.ค. 2558,29.6944,29.782,30.4047
08 ต.ค. 2558,29.5898,29.6706,30.3064
09 ต.ค. 2558,29.3371,29.4155,30.072
12 ต.ค. 2558,29.1937,29.271,29.9039
13 ต.ค. 2558,29.2221,29.298,29.9197
14 ต.ค. 2558,29.3618,29.4353,30.0867
15 ต.ค. 2558,29.2001,29.2791,29.9051
16 ต.ค. 2558,29.2389,29.3202,29.9409
19 ต.ค. 2558,29.2292,29.3083,29.9244
20 ต.ค. 2558,29.2576,29.3446,29.9677
21 ต.ค. 2558,29.1372,29.2185,29.8404
22 ต.ค. 2558,29.3281,29.4107,30.0035
26 ต.ค. 2558,28.9805,29.0666,29.7007
27 ต.ค. 2558,29.0214,29.1034,29.7309
28 ต.ค. 2558,29.1091,29.188,29.7963
29 ต.ค. 2558,29.1168,29.1969,29.8119
30 ต.ค. 2558,29.0678,29.1532,29.7506
02 พ.ย. 2558,29.1431,29.2266,29.844
03 พ.ย. 2558,29.0697,29.1468,29.7607
04 พ.ย. 2558,28.9344,29.0165,29.6232
05 พ.ย. 2558,28.8768,28.9595,29.5719
06 พ.ย. 2558,28.8488,28.9238,29.5351
09 พ.ย. 2558,28.6929,28.7742,29.3764
10 พ.ย. 2558,28.763,28.8467,29.4397
11 พ.ย. 2558,28.7914,28.876,29.4641
12 พ.ย. 2558,28.769,28.8532,29.4434
13 พ.ย. 2558,28.8636,28.943,29.5472
16 พ.ย. 2558,28.9754,29.0597,29.6631
17 พ.ย. 2558,28.7792,28.8613,29.4853
18 พ.ย. 2558,28.8094,28.8885,29.4951
19 พ.ย. 2558,28.7279,28.8079,29.4179
20 พ.ย. 2558,28.7032,28.78,29.3832
23 พ.ย. 2558,28.712,28.788,29.4022
24 พ.ย. 2558,28.8038,28.8795,29.512
25 พ.ย. 2558,28.7924,28.8695,29.4758
26 พ.ย. 2558,28.7531,28.8347,29.4271
27 พ.ย. 2558,28.8023,28.8815,29.4901
30 พ.ย. 2558,28.8445,28.9305,29.5486
01 ธ.ค. 2558,28.7278,28.8143,29.4137
02 ธ.ค. 2558,28.7165,28.7944,29.4148
03 ธ.ค. 2558,28.7227,28.8007,29.4065
04 ธ.ค. 2558,28.7769,28.866,29.4691
08 ธ.ค. 2558,28.7563,28.8359,29.4422
09 ธ.ค. 2558,28.8485,28.9244,29.5541
11 ธ.ค. 2558,29.1323,29.2102,29.8054
14 ธ.ค. 2558,29.4754,29.5568,30.1777
15 ธ.ค. 2558,29.4326,29.5109,30.1593
16 ธ.ค. 2558,29.1813,29.2675,29.8527
17 ธ.ค. 2558,29.0515,29.1257,29.7334
18 ธ.ค. 2558,29.1586,29.2363,29.8691
21 ธ.ค. 2558,29.437,29.5181,30.1391
22 ธ.ค. 2558,29.3676,29.459,30.0704
23 ธ.ค. 2558,29.4209,29.5057,30.1104
24 ธ.ค. 2558,29.4914,29.5784,30.2029
25 ธ.ค. 2558,29.5909,29.6865,30.3138
28 ธ.ค. 2558,29.586,29.6703,30.2765
29 ธ.ค. 2558,29.5852,29.697,30.3035
30 ธ.ค. 2558,29.5648,29.6451,30.2756
04 ม.ค. 2559,29.6833,29.7771,30.4232
05 ม.ค. 2559,29.8837,29.9662,30.5855
06 ม.ค. 2559,30.1018,30.1833,30.806
07 ม.ค. 2559,30.3144,30.3999,31.0245
08 ม.ค. 2559,30.2522,30.3369,30.9412
11 ม.ค. 2559,30.568,30.6549,31.2771
12 ม.ค. 2559,30.4377,30.521,31.1612
13 ม.ค. 2559,30.3326,30.4185,31.0206
14 ม.ค. 2559,30.513,30.5961,31.2313
15 ม.ค. 2559,30.4002,30.4872,31.1076
18 ม.ค. 2559,30.597,30.6823,31.2948
19 ม.ค. 2559,30.4524,30.5461,31.1757
20 ม.ค. 2559,30.5592,30.6387,31.2813
21 ม.ค. 2559,30.5402,30.6209,31.2827
22 ม.ค. 2559,30.2872,30.3773,31.0352
25 ม.ค. 2559,29.9533,30.0382,30.6455
26 ม.ค. 2559,30.074,30.1509,30.802
27 ม.ค. 2559,29.8948,29.9832,30.6091
28 ม.ค. 2559,29.8109,29.8942,30.5293
29 ม.ค. 2559,29.5357,29.599,30.2829
01 ก.พ. 2559,29.0498,29.1261,29.7558
02 ก.พ. 2559,29.1161,29.1956,29.8144
03 ก.พ. 2559,29.5479,29.6283,30.2607
04 ก.พ. 2559,29.7837,29.8671,30.5157
05 ก.พ. 2559,30.0402,30.121,30.774
08 ก.พ. 2559,29.9397,30.0208,30.6785
