งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
01 ธ.ค. 2558,35.5681,35.6611,35.9836
02 ธ.ค. 2558,35.5252,35.6133,35.9393
03 ธ.ค. 2558,35.6264,35.7186,36.0431
04 ธ.ค. 2558,35.5432,35.6363,35.9533
08 ธ.ค. 2558,35.6342,35.7271,36.0477
09 ธ.ค. 2558,35.6712,35.7643,36.0917
11 ธ.ค. 2558,35.765,35.857,36.1662
14 ธ.ค. 2558,35.8706,35.9604,36.2891
15 ธ.ค. 2558,35.8244,35.915,36.2574
16 ธ.ค. 2558,35.728,35.8227,36.1335
17 ธ.ค. 2558,35.8036,35.8917,36.2122
18 ธ.ค. 2558,35.9132,35.9908,36.3276
21 ธ.ค. 2558,35.8934,35.9863,36.3108
22 ธ.ค. 2558,35.8353,35.9259,36.2562
23 ธ.ค. 2558,35.8147,35.9051,36.2308
24 ธ.ค. 2558,35.849,35.9329,36.2737
25 ธ.ค. 2558,35.8071,35.9023,36.2431
28 ธ.ค. 2558,35.8254,35.9164,36.2546
29 ธ.ค. 2558,35.8524,35.9381,36.2545
30 ธ.ค. 2558,35.8295,35.9233,36.2538
04 ม.ค. 2559,35.8911,35.9778,36.3216
05 ม.ค. 2559,35.891,35.9849,36.3031
06 ม.ค. 2559,35.9336,36.0228,36.3476
07 ม.ค. 2559,36.0511,36.1451,36.4616
08 ม.ค. 2559,35.9618,36.051,36.3763
11 ม.ค. 2559,36.0525,36.1461,36.4716
12 ม.ค. 2559,36.0314,36.1202,36.4439
13 ม.ค. 2559,36.0182,36.109,36.4346
14 ม.ค. 2559,36.0589,36.1471,36.4812
15 ม.ค. 2559,36.0575,36.15,36.475
18 ม.ค. 2559,36.0711,36.1631,36.4818
19 ม.ค. 2559,36.0166,36.1035,36.4505
20 ม.ค. 2559,36.0264,36.1087,36.4643
21 ม.ค. 2559,36.0018,36.0798,36.4337
22 ม.ค. 2559,35.9039,35.9884,36.3271
25 ม.ค. 2559,35.7402,35.8347,36.1486
26 ม.ค. 2559,35.7263,35.8208,36.1426
27 ม.ค. 2559,35.5767,35.6683,35.995
28 ม.ค. 2559,35.5924,35.6841,36.019
29 ม.ค. 2559,35.5267,35.6172,35.9432
01 ก.พ. 2559,35.4314,35.5246,35.8397
02 ก.พ. 2559,35.3796,35.4727,35.7994
03 ก.พ. 2559,35.5649,35.6573,35.9843
04 ก.พ. 2559,35.36,35.4542,35.7948
05 ก.พ. 2559,35.3208,35.4119,35.7353
