งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
03 มี.ค. 2558,5.0729,5.1033,5.2119
05 มี.ค. 2558,5.0837,5.1136,5.2236
06 มี.ค. 2558,5.0959,5.1251,5.229
09 มี.ค. 2558,5.1102,5.1389,5.258
10 มี.ค. 2558,5.1237,5.1536,5.2647
11 มี.ค. 2558,5.1321,5.1644,5.2863
12 มี.ค. 2558,5.1589,5.1923,5.312
13 มี.ค. 2558,5.1591,5.1909,5.3012
16 มี.ค. 2558,5.1759,5.207,5.3105
17 มี.ค. 2558,5.1776,5.2084,5.3184
18 มี.ค. 2558,5.1869,5.2178,5.3275
19 มี.ค. 2558,5.185,5.2162,5.3297
20 มี.ค. 2558,5.1974,5.2318,5.3456
23 มี.ค. 2558,5.1663,5.1971,5.3179
24 มี.ค. 2558,5.1573,5.1879,5.3039
25 มี.ค. 2558,5.164,5.1927,5.2967
26 มี.ค. 2558,5.1595,5.1923,5.305
27 มี.ค. 2558,5.1606,5.1919,5.3082
30 มี.ค. 2558,5.1709,5.1989,5.3058
31 มี.ค. 2558,5.1654,5.1951,5.3064
01 เม.ย. 2558,5.1631,5.1913,5.3061
02 เม.ย. 2558,5.1535,5.1835,5.2958
03 เม.ย. 2558,5.1585,5.1886,5.2986
07 เม.ย. 2558,5.1679,5.1992,5.2997
08 เม.ย. 2558,5.1707,5.2005,5.3091
09 เม.ย. 2558,5.1695,5.1986,5.3095
10 เม.ย. 2558,5.1693,5.2092,5.2884
16 เม.ย. 2558,5.1392,5.1736,5.2971
17 เม.ย. 2558,5.1559,5.185,5.2835
20 เม.ย. 2558,5.1426,5.1716,5.2789
21 เม.ย. 2558,5.147,5.176,5.2905
22 เม.ย. 2558,5.1461,5.1781,5.2806
23 เม.ย. 2558,5.1474,5.1793,5.294
24 เม.ย. 2558,5.1587,5.1919,5.3016
27 เม.ย. 2558,5.1806,5.2097,5.3159
28 เม.ย. 2558,5.1721,5.2064,5.3105
29 เม.ย. 2558,5.1832,5.2157,5.3317
30 เม.ย. 2558,5.204,5.2384,5.3679
06 พ.ค. 2558,5.2725,5.3048,5.4292
07 พ.ค. 2558,5.2966,5.3299,5.4383
08 พ.ค. 2558,5.319,5.3516,5.4647
11 พ.ค. 2558,5.3241,5.355,5.4646
12 พ.ค. 2558,5.3575,5.3907,5.5028
13 พ.ค. 2558,5.3446,5.3786,5.4918
14 พ.ค. 2558,5.3113,5.3446,5.4606
15 พ.ค. 2558,5.3273,5.3578,5.4689
18 พ.ค. 2558,5.3152,5.3473,5.4564
19 พ.ค. 2558,5.3002,5.3285,5.4416
20 พ.ค. 2558,5.3217,5.355,5.4752
21 พ.ค. 2558,5.3208,5.3527,5.4657
22 พ.ค. 2558,5.313,5.3436,5.4534
25 พ.ค. 2558,5.3211,5.3541,5.4664
26 พ.ค. 2558,5.3408,5.3733,5.4907
27 พ.ค. 2558,5.3582,5.3917,5.5095
28 พ.ค. 2558,5.3622,5.3969,5.5095
29 พ.ค. 2558,5.3616,5.3912,5.4993
02 มิ.ย. 2558,5.3619,5.3966,5.5084
03 มิ.ย. 2558,5.3536,5.3864,5.5043
04 มิ.ย. 2558,5.352,5.3847,5.5006
05 มิ.ย. 2558,5.358,5.3878,5.5016
